Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-07-13 00:00:00-04:00,94.54830981555456,97.1631783276675,92.59688119999984,92.81073760986328,191649200,0.0,0.0
2020-07-14 00:00:00-04:00,92.19102638698895,94.53857406439258,91.25541584676947,94.34659576416016,170989200,0.0,0.0
2020-07-15 00:00:00-04:00,96.22510426302838,96.47541172354836,93.79493186330134,94.99543762207031,153198000,0.0,0.0
2020-07-16 00:00:00-04:00,93.86540647447868,94.68437336507236,93.22626996352706,93.82652282714844,110577600,0.0,0.0
2020-07-17 00:00:00-04:00,94.27853958226679,94.43406675668288,93.16308394375518,93.63697052001953,92186800,0.0,0.0
2020-07-20 00:00:00-04:00,93.72447392303613,95.74880452196625,93.37938613595313,95.61028289794922,90318000,0.0,0.0
2020-07-21 00:00:00-04:00,96.40251573529238,96.47785049123863,94.0403877137668,94.29069519042969,103433200,0.0,0.0
2020-07-22 00:00:00-04:00,93.99179351166632,95.2384733817586,93.90431084808745,94.55559539794922,89001600,0.0,0.0
2020-07-23 00:00:00-04:00,94.28825210729251,94.36601940031956,89.44006284876363,90.25173950195312,197004400,0.0,0.0
2020-07-24 00:00:00-04:00,88.44613048133,90.37325548035092,86.65508713174927,90.02816772460938,185438800,0.0,0.0
2020-07-27 00:00:00-04:00,91.09259829217558,92.2542206187511,90.8690265429245,92.16187286376953,121214000,0.0,0.0
2020-07-28 00:00:00-04:00,91.73172785652534,91.90913313088771,90.64300783304508,90.64787292480469,103625600,0.0,0.0
2020-07-29 00:00:00-04:00,91.13148971151593,92.57015542560022,91.09503859889124,92.38545989990234,90329200,0.0,0.0
2020-07-30 00:00:00-04:00,91.55676319653618,93.60782969927278,91.1484959328642,93.50333404541016,158130000,0.0,0.0
2020-07-31 00:00:00-04:00,100.01134253408772,103.44274565146054,98.00887492267535,103.29207611083984,374336800,0.0,0.0
2020-08-03 00:00:00-04:00,105.17785632219838,108.51934330283578,104.87894986963356,105.89476013183594,308151200,0.0,0.0
2020-08-04 00:00:00-04:00,106.08433124379282,107.69553697101213,105.36013709111648,106.60195922851562,173071600,0.0,0.0
2020-08-05 00:00:00-04:00,106.32250015172326,107.30914978579867,105.85590367757412,106.98836517333984,121776800,0.0,0.0
2020-08-06 00:00:00-04:00,107.32126827964392,111.21683419272892,106.73073818870931,110.72107696533203,202428800,0.0,0.0
2020-08-07 00:00:00-04:00,110.24148657363267,110.69918395823287,107.40523237781791,108.20376586914062,198045600,0.205,0.0
2020-08-10 00:00:00-04:00,109.65233985206775,110.7965835084136,107.12040450426483,109.77650451660156,212403600,0.0,0.0
2020-08-11 00:00:00-04:00,109.03881778751953,109.53789844079104,106.25125017767719,106.51174926757812,187902400,0.0,0.0
2020-08-12 00:00:00-04:00,107.6048585408266,110.30965211624508,107.41009717699765,110.05158996582031,165598000,0.0,0.0
2020-08-13 00:00:00-04:00,111.43440350321735,113.00469377011008,110.94505578262242,111.99922180175781,210082000,0.0,0.0
2020-08-14 00:00:00-04:00,111.82392822940389,111.98947610661492,110.085653229682,111.89939880371094,165565200,0.0,0.0
2020-08-17 00:00:00-04:00,113.02419710369587,113.04854413558671,110.9791727292724,111.60728454589844,119561600,0.0,0.0
2020-08-18 00:00:00-04:00,111.35895378278491,112.96332424198891,111.0229840865938,112.53727722167969,105633600,0.0,0.0
2020-08-19 00:00:00-04:00,112.94628453517508,114.09539455025546,112.58353829409737,112.67848205566406,145538000,0.0,0.0
2020-08-20 00:00:00-04:00,112.71985557077384,115.29318105450595,112.70281190884117,115.17875671386719,126907200,0.0,0.0
2020-08-21 00:00:00-04:00,116.14041187069935,121.59868597251888,116.1282420708619,121.11421203613281,338054800,0.0,0.0
2020-08-24 00:00:00-04:00,125.32841718543504,125.41363550271217,120.69303108379322,122.5627670288086,345937600,0.0,0.0
2020-08-25 00:00:00-04:00,121.43313191060219,121.90299909151933,119.83119107466611,121.55728912353516,211495600,0.0,0.0
2020-08-26 00:00:00-04:00,122.87681730695134,123.66804740538558,121.8080444692864,123.2103500366211,163022400,0.0,0.0
2020-08-27 00:00:00-04:00,123.8141318298438,124.14766458561553,120.5907768320979,121.73745727539062,155552400,0.0,0.0
2020-08-28 00:00:00-04:00,122.71370217000428,123.13244579194858,121.31627042883115,121.54025268554688,187630000,0.0,0.0
2020-08-31 00:00:00-04:00,124.24020038625132,127.57066951724447,122.70155999368552,125.66197204589844,225702700,0.0,4.0
2020-09-01 00:00:00-04:00,129.28457897882038,131.27118380524524,127.11296048915095,130.6674041748047,151948100,0.0,0.0
2020-09-02 00:00:00-04:00,133.98814966847021,134.36793960946636,123.67537946659266,127.96018981933594,200119000,0.0,0.0
2020-09-03 00:00:00-04:00,123.5877438699274,125.4672130496805,117.34554177443891,117.71559143066406,257599600,0.0,0.0
2020-09-04 00:00:00-04:00,116.92677914209935,120.46174947786696,107.98709503336387,117.7934799194336,332607200,0.0,0.0
2020-09-08 00:00:00-04:00,110.96699312748366,115.87505597903306,109.73024268836703,109.8665771484375,231366600,0.0,0.0
2020-09-09 00:00:00-04:00,114.19034473779914,116.02112702129683,112.24270116526816,114.24877166748047,176940500,0.0,0.0
2020-09-10 00:00:00-04:00,117.20916958731428,117.34550401835627,109.55493113746954,110.51901245117188,182274400,0.0,0.0
2020-09-11 00:00:00-04:00,111.57075280375336,112.21347869736357,107.12038789476668,109.06803131103516,180860300,0.0,0.0
2020-09-14 00:00:00-04:00,111.71683492125261,112.89515837432545,109.84709890131904,112.34008026123047,140150100,0.0,0.0
2020-09-15 00:00:00-04:00,115.23233698136607,115.71924788814476,110.63589683262789,112.51537322998047,184642000,0.0,0.0
2020-09-16 00:00:00-04:00,112.21347910439461,112.96331855332305,109.10698546668381,109.19462585449219,154679000,0.0,0.0
2020-09-17 00:00:00-04:00,106.84771238414066,109.26278591004208,105.86415043956644,107.45147705078125,178011000,0.0,0.0
2020-09-18 00:00:00-04:00,107.50991635719829,107.97734660906691,103.31273980959568,104.04310607910156,287104900,0.0,0.0
2020-09-21 00:00:00-04:00,101.80332967507266,107.3054242127271,100.4010239357237,107.19830322265625,195713800,0.0,0.0
2020-09-22 00:00:00-04:00,109.73022311017552,109.90551130322969,106.30237419337884,108.88299560546875,183055400,0.0,0.0
2020-09-23 00:00:00-04:00,108.69799408278124,109.17516469365749,103.97495231814074,104.3157958984375,150718700,0.0,0.0
2020-09-24 00:00:00-04:00,102.41684144459643,107.36385819012885,102.25129351440843,105.38700103759766,167743300,0.0,0.0
2020-09-25 00:00:00-04:00,105.59149358674422,109.49652091920656,104.85138696986856,109.34070587158203,149981400,0.0,0.0
2020-09-28 00:00:00-04:00,111.9992479561973,112.30113033847593,109.82762206038593,111.95055389404297,137672400,0.0,0.0
2020-09-29 00:00:00-04:00,111.55128179324593,112.29138095636048,110.59693323178644,111.10331726074219,99382200,0.0,0.0
2020-09-30 00:00:00-04:00,110.81116571454996,114.19032800652033,110.64561781826201,112.77828216552734,142675200,0.0,0.0
2020-10-01 00:00:00-04:00,114.56039012939586,114.63829765255329,112.79777513856307,113.7326431274414,116120400,0.0,0.0
2020-10-02 00:00:00-04:00,109.93473092714387,112.3498120079921,109.28227217240111,110.06132507324219,144712000,0.0,0.0
2020-10-05 00:00:00-04:00,110.92803870245231,113.5963082073717,110.57746227936272,113.45023345947266,106243800,0.0,0.0
2020-10-06 00:00:00-04:00,112.67116282600794,113.08017356879807,109.31148107875158,110.19766235351562,161498200,0.0,0.0
2020-10-07 00:00:00-04:00,111.61946379732167,112.5251184204905,111.1422857385701,112.06742095947266,96849000,0.0,0.0
2020-10-08 00:00:00-04:00,113.20677195191192,113.35284669197739,111.59022437328177,111.96028137207031,83477200,0.0,0.0
2020-10-09 00:00:00-04:00,112.26217489170202,113.93714956117775,111.91159845252474,113.9079360961914,100506900,0.0,0.0
2020-10-12 00:00:00-04:00,116.91704216927612,121.90301242749467,116.15746235896894,121.1434326171875,240226800,0.0,0.0
2020-10-13 00:00:00-04:00,121.99063649380032,122.10749776807862,116.5177635009862,117.92980194091797,262330500,0.0,0.0
2020-10-14 00:00:00-04:00,117.83241993385298,119.809276699368,116.48854872829669,118.01744842529297,150712000,0.0,0.0
2020-10-15 00:00:00-04:00,115.61210017102462,118.02717354979713,115.05702216278772,117.55000305175781,112559200,0.0,0.0
2020-10-16 00:00:00-04:00,118.10510568656042,118.36804173088585,115.69976467276356,115.90426635742188,115393800,0.0,0.0
2020-10-19 00:00:00-04:00,116.81964609469402,117.26760316923634,112.63221739110126,112.94384002685547,120639300,0.0,0.0
2020-10-20 00:00:00-04:00,113.15807306769803,115.86530350302661,112.60299502286628,114.43378448486328,124423700,0.0,0.0
2020-10-21 00:00:00-04:00,113.61577807356772,115.60237527015637,113.40153610682727,113.810546875,89946000,0.0,0.0
2020-10-22 00:00:00-04:00,114.37535009937378,114.94990873770219,111.59021957921263,112.71985626220703,101988000,0.0,0.0
2020-10-23 00:00:00-04:00,113.34310011117962,113.49891513985666,111.28833585593557,112.0284423828125,82572600,0.0,0.0
2020-10-26 00:00:00-04:00,111.02542482103557,113.49893306950727,109.92500143875907,112.03820037841797,111850700,0.0,0.0
2020-10-27 00:00:00-04:00,112.46667986652261,114.20982181518612,111.54155210976087,113.54762268066406,92276800,0.0,0.0
2020-10-28 00:00:00-04:00,112.03819046643926,112.4082400407623,108.19159026240904,108.28897094726562,143937800,0.0,0.0
2020-10-29 00:00:00-04:00,109.42833106255836,113.86895498611194,109.26277575127799,112.30110168457031,146129200,0.0,0.0
2020-10-30 00:00:00-04:00,108.15264357304628,109.058298117793,104.90008242224502,106.01023864746094,190272600,0.0,0.0
2020-11-02 00:00:00-05:00,106.25368012654585,107.78257980979633,104.51053849295829,105.92257690429688,122866900,0.0,0.0
2020-11-03 00:00:00-05:00,106.78930171860765,108.57138995878809,105.88364715111534,107.54888153076172,107624400,0.0,0.0
2020-11-04 00:00:00-05:00,111.15201031363652,112.56404883306527,109.40886854661319,111.94080352783203,138235500,0.0,0.0
2020-11-05 00:00:00-05:00,114.86226463381101,116.48855249232687,113.81054286184263,115.91399383544922,126387100,0.0,0.0
2020-11-06 00:00:00-05:00,115.42137214222052,116.27981104293774,113.2850208285467,115.78231048583984,114457900,0.205,0.0
2020-11-09 00:00:00-05:00,117.54796519416685,119.00146077117734,113.20698522415755,113.47036743164062,154515300,0.0,0.0
2020-11-10 00:00:00-05:00,112.7192506326525,114.70926801417983,111.3340322401338,113.12895965576172,138023400,0.0,0.0
2020-11-11 00:00:00-05:00,114.31904887518712,116.69926800957136,113.58742258565564,116.56269836425781,112295000,0.0,0.0
2020-11-12 00:00:00-05:00,116.68952534133676,117.57722808905325,115.6652454976375,116.28956604003906,103162300,0.0,0.0
2020-11-13 00:00:00-05:00,116.5139237310225,116.73828495095879,114.98238638204919,116.33833312988281,81581900,0.0,0.0
2020-11-16 00:00:00-05:00,116.00666236482012,118.02595062070795,115.25552931764878,117.35285949707031,91183000,0.0,0.0
2020-11-17 00:00:00-05:00,116.62122513264414,117.7137822164983,116.04567528955357,116.46514129638672,74271000,0.0,0.0
2020-11-18 00:00:00-05:00,115.70426632741369,116.88462258409794,115.10920964823985,115.13847351074219,76322100,0.0,0.0
2020-11-19 00:00:00-05:00,114.70927099848065,116.1432600591589,113.94838066648546,115.73355102539062,74113000,0.0,0.0
2020-11-20 00:00:00-05:00,115.73353312647382,115.86034568136424,114.41660718303845,114.46537780761719,73604300,0.0,0.0
2020-11-23 00:00:00-05:00,114.30930546926308,114.73852865880856,110.96333387323223,111.06088256835938,127959300,0.0,0.0
2020-11-24 00:00:00-05:00,111.1194218881883,113.01189046027503,109.83175227147532,112.34854888916016,113874200,0.0,0.0
2020-11-25 00:00:00-05:00,112.71922520154047,113.88982427274503,112.34852978975202,113.18746185302734,76499200,0.0,0.0
2020-11-27 00:00:00-05:00,113.71423500058307,114.61169479519093,113.37281088768742,113.7337417602539,46691300,0.0,0.0
2020-11-30 00:00:00-05:00,114.10443850293899,118.00644542136735,113.94835465380783,116.13348388671875,169410200,0.0,0.0
2020-12-01 00:00:00-05:00,118.04547767580269,120.44521126709455,117.06997585287974,119.71358489990234,127728200,0.0,0.0
2020-12-02 00:00:00-05:00,119.0307365025797,120.34766999877131,117.92842205395955,120.06477355957031,89004200,0.0,0.0
2020-12-03 00:00:00-05:00,120.49398518452733,120.74761774931302,119.21608014318339,119.9281997680664,78967600,0.0,0.0
2020-12-04 00:00:00-05:00,119.59652823225333,119.85016080332304,118.54298442241485,119.2551040649414,78260400,0.0,0.0
2020-12-07 00:00:00-05:00,119.31362823363807,121.51826448637165,119.25510050455729,120.71835327148438,86712000,0.0,0.0
2020-12-08 00:00:00-05:00,121.32315897116939,121.91821565194306,120.0745104419721,121.3329086303711,82225500,0.0,0.0
2020-12-09 00:00:00-05:00,121.47924572192201,122.86445658019646,118.03572533878697,118.79661560058594,115089200,0.0,0.0
2020-12-10 00:00:00-05:00,117.54797505007178,120.83541902329915,117.2065508848971,120.2208480834961,81312200,0.0,0.0
2020-12-11 00:00:00-05:00,119.4306853501199,119.75260272945025,117.5967446503537,119.41117858886719,86939800,0.0,0.0
2020-12-14 00:00:00-05:00,119.5965268299757,120.32815322670372,118.56249723752978,118.79661560058594,79184500,0.0,0.0
2020-12-15 00:00:00-05:00,121.29389217444482,124.76668369873353,121.08903768627563,124.7471694946289,157243700,0.0,0.0
2020-12-16 00:00:00-05:00,124.28867642483367,125.22514973070717,123.45949401746823,124.67887115478516,98208600,0.0,0.0
2020-12-17 00:00:00-05:00,125.74219366274868,126.40554271976735,124.90326140194693,125.5470962524414,94359800,0.0,0.0
2020-12-18 00:00:00-05:00,125.80070956681269,125.93727921352317,123.0302807853553,123.55705261230469,192541500,0.0,0.0
2020-12-21 00:00:00-05:00,121.95723262228893,125.16663446004497,120.42569508317622,125.08859252929688,121251600,0.0,0.0
2020-12-22 00:00:00-05:00,128.38578029311114,131.11718805054522,126.47379039741485,128.649169921875,168904800,0.0,0.0
2020-12-23 00:00:00-05:00,128.92233884278792,129.18571364711548,127.57614141408989,127.75173950195312,88223700,0.0,0.0
2020-12-24 00:00:00-05:00,128.10288361785547,130.19045655011695,127.8882720644009,128.73695373535156,54930100,0.0,0.0
2020-12-28 00:00:00-05:00,130.70750227088905,133.97542463818004,130.23925065126556,133.3413543701172,124486200,0.0,0.0
2020-12-29 00:00:00-05:00,134.668021314243,135.3898830922379,131.04890322533043,131.56591796875,121047300,0.0,0.0
2020-12-30 00:00:00-05:00,132.25849465785913,132.65845384374532,130.13189365568672,130.44406127929688,96452100,0.0,0.0
2020-12-31 00:00:00-05:00,130.79526248850823,131.4390971472946,128.49307800843255,129.43931579589844,99116600,0.0,0.0
2021-01-04 00:00:00-05:00,130.24902146218815,130.33681306322433,123.65462635170266,126.23970794677734,143301900,0.0,0.0
2021-01-05 00:00:00-05:00,125.73243969109018,128.51262606882628,125.28370226628847,127.80049896240234,97664900,0.0,0.0
2021-01-06 00:00:00-05:00,124.59109223219541,127.83951504225611,123.28391593808439,123.49852752685547,155088000,0.0,0.0
2021-01-07 00:00:00-05:00,125.21541754601186,128.4053127501758,124.72766662301945,127.71269989013672,109578200,0.0,0.0
2021-01-08 00:00:00-05:00,129.18566766286617,129.3807798877027,127.03956715442062,128.8149871826172,105158200,0.0,0.0
2021-01-11 00:00:00-05:00,126.0250752376433,126.98106279830377,125.35197663907473,125.8202133178711,100384500,0.0,0.0
2021-01-12 00:00:00-05:00,125.35197692534697,126.51282640843073,123.75215462457815,125.6446304321289,91951100,0.0,0.0
2021-01-13 00:00:00-05:00,125.60557985718302,128.2296815260607,125.34220514404163,127.68340301513672,88636800,0.0,0.0
2021-01-14 00:00:00-05:00,127.5956201500743,127.79071750514841,125.60558842738574,125.75192260742188,90221800,0.0,0.0
2021-01-15 00:00:00-05:00,125.62511371158065,127.02983860800374,123.88872179377304,124.0252914428711,111598500,0.0,0.0
2021-01-19 00:00:00-05:00,124.64962433562887,125.5568487900098,123.83020635972,124.69840240478516,90757300,0.0,0.0
2021-01-20 00:00:00-05:00,125.50805053058666,129.2442237752779,125.40074474969568,128.7954864501953,104319500,0.0,0.0
2021-01-21 00:00:00-05:00,130.52216914763383,136.24836106173234,130.31730718048644,133.51695251464844,120150900,0.0,0.0
2021-01-22 00:00:00-05:00,132.94138184988222,136.4239303613806,131.71225496139948,135.6630401611328,114459400,0.0,0.0
2021-01-25 00:00:00-05:00,139.5650353578536,141.53553807458803,133.19499556294772,139.418701171875,157611700,0.0,0.0
2021-01-26 00:00:00-05:00,140.08208578785434,140.7649341749513,137.90670572506042,139.65286254882812,98390600,0.0,0.0
2021-01-27 00:00:00-05:00,139.91619014600965,140.76488667679246,136.97018597217604,138.5797576904297,140843800,0.0,0.0
2021-01-28 00:00:00-05:00,136.1019984266858,138.51148876469895,133.35107654702082,133.7315216064453,142621100,0.0,0.0
2021-01-29 00:00:00-05:00,132.50242137720485,133.39013165524483,127.0201056066314,128.72723388671875,177523800,0.0,0.0
2021-02-01 00:00:00-05:00,130.47337566526852,132.06344848329783,127.72245323542478,130.85382080078125,106239800,0.0,0.0
2021-02-02 00:00:00-05:00,132.40484514955168,132.97063793703109,131.31228797923288,131.6829833984375,83305400,0.0,0.0
2021-02-03 00:00:00-05:00,132.43414304059044,132.44390758674706,130.33681974400568,130.6587371826172,89880900,0.0,0.0
2021-02-04 00:00:00-05:00,132.96090698056452,134.03395009949696,131.29279224448268,134.02420043945312,84183100,0.0,0.0
2021-02-05 00:00:00-05:00,134.18541104102158,134.25379046331454,132.72973582683255,133.60899353027344,75693800,0.205,0.0
2021-02-08 00:00:00-05:00,132.89579458373277,133.80437463624327,131.81136898331476,133.75552368164062,71297200,0.0,0.0
2021-02-09 00:00:00-05:00,133.472166435084,134.7031446165945,132.71991855439973,132.876220703125,76774200,0.0,0.0
2021-02-10 00:00:00-05:00,133.33542054472144,133.83367940103972,131.30334311535862,132.27053833007812,73046600,0.0,0.0
2021-02-11 00:00:00-05:00,132.76875790925305,133.24747331483033,130.6878448154924,132.01651000976562,64280000,0.0,0.0
2021-02-12 00:00:00-05:00,131.2545039467926,132.40730890611044,130.60970715231767,132.25099182128906,60145100,0.0,0.0
2021-02-16 00:00:00-05:00,132.36820974317396,132.87621780306984,129.73040793020203,130.12120056152344,80576300,0.0,0.0
2021-02-17 00:00:00-05:00,128.22591243397753,129.17356417940022,126.48692601411689,127.82535552978516,97918500,0.0,0.0
2021-02-18 00:00:00-05:00,126.22316901372119,127.00473962361812,124.4744180042341,126.72142791748047,96856700,0.0,0.0
2021-02-19 00:00:00-05:00,127.23921649175709,127.69838867042822,125.8323923619749,126.87773132324219,87668800,0.0,0.0
2021-02-22 00:00:00-05:00,125.06059198229507,126.73119944348443,122.70612324188585,123.09690856933594,103916400,0.0,0.0
2021-02-23 00:00:00-05:00,120.9085077307379,123.79053522480318,115.6622326225289,122.96012115478516,158273000,0.0,0.0
2021-02-24 00:00:00-05:00,122.0613339874955,122.6670441651076,119.41377438375086,122.46188354492188,111039900,0.0,0.0
2021-02-25 00:00:00-05:00,121.80731459672973,123.54630136895392,117.76270273555825,118.20233154296875,148199500,0.0,0.0
2021-02-26 00:00:00-05:00,119.76546840374732,121.97339908752899,118.4074952170664,118.46611785888672,164560400,0.0,0.0
2021-03-01 00:00:00-05:00,120.89872523618496,124.98241580897377,119.96084511060396,124.84564208984375,116307900,0.0,0.0
2021-03-02 00:00:00-05:00,125.45139611842703,125.75425123414855,122.12973171486038,122.23719787597656,102260900,0.0,0.0
2021-03-03 00:00:00-05:00,121.93431163375459,122.81357666599573,119.03274075416354,119.24767303466797,112966300,0.0,0.0
2021-03-04 00:00:00-05:00,118.94482157612892,120.75219519765207,115.88694096141373,117.36214447021484,178155000,0.0,0.0
2021-03-05 00:00:00-05:00,118.1925717528084,119.13045204315196,114.8611360499832,118.62242889404297,153766600,0.0,0.0
2021-03-08 00:00:00-05:00,118.14369726103425,118.2120841189918,113.53244782844332,113.67899322509766,154376600,0.0,0.0
2021-03-09 00:00:00-05:00,116.28747669358187,119.24766249583823,116.05300852357578,118.30001068115234,129525800,0.0,0.0
2021-03-10 00:00:00-05:00,118.88620657707422,119.35514297345402,116.69781188193637,117.21560668945312,111943300,0.0,0.0
2021-03-11 00:00:00-05:00,119.71660160003316,120.37116258636505,118.46609480417271,119.14996337890625,103026500,0.0,0.0
2021-03-12 00:00:00-05:00,117.62592748855697,118.37818303802467,116.41449977293215,118.24140930175781,88105100,0.0,0.0
2021-03-15 00:00:00-04:00,118.6126518520549,121.14297328075108,117.64545661813416,121.1332015991211,92403800,0.0,0.0
2021-03-16 00:00:00-04:00,122.80381327731409,124.28879597729674,121.84639708591334,122.67681121826172,115227900,0.0,0.0
2021-03-17 00:00:00-04:00,121.19184994677562,122.9601445628878,119.5212423532514,121.88549041748047,111932600,0.0,0.0
2021-03-18 00:00:00-04:00,120.04875973306129,120.34185051337262,117.54774623454173,117.7529067993164,121229700,0.0,0.0
2021-03-19 00:00:00-04:00,117.13744191051595,118.63218870661474,116.9225096345994,117.2253646850586,185549500,0.0,0.0
2021-03-22 00:00:00-04:00,117.55754145534942,121.01597906896609,117.4891545867303,120.54703521728516,111912300,0.0,0.0
2021-03-23 00:00:00-04:00,120.4884279986942,121.37745734953342,119.32584370167895,119.71662902832031,95467100,0.0,0.0
2021-03-24 00:00:00-04:00,119.99019292394927,120.06835149068411,117.30355368473124,117.32308959960938,88530500,0.0,0.0
2021-03-25 00:00:00-04:00,116.78573572681165,118.85689248276148,116.25817671953361,117.81153869628906,98844700,0.0,0.0
2021-03-26 00:00:00-04:00,117.57708860681974,118.68105774613929,116.18003605408883,118.41727447509766,94071200,0.0,0.0
2021-03-29 00:00:00-04:00,118.84713597082144,119.75570869039201,117.94833493419104,118.59312438964844,80819200,0.0,0.0
2021-03-30 00:00:00-04:00,117.34261178230456,117.6259309453577,116.12141234859779,117.137451171875,85671900,0.0,0.0
2021-03-31 00:00:00-04:00,118.84712966548537,120.67403923703132,118.35864989493558,119.33560943603516,118323800,0.0,0.0
2021-04-01 00:00:00-04:00,120.81081245730563,121.31882810556307,119.66776420491013,120.166015625,75089100,0.0,0.0
2021-04-05 00:00:00-04:00,121.01597988601445,123.25321810824464,120.23440927913929,122.99920654296875,88651200,0.0,0.0
2021-04-06 00:00:00-04:00,123.58536685624392,124.20084860867148,122.75495283844548,123.30204772949219,80171300,0.0,0.0
2021-04-07 00:00:00-04:00,122.93081907715764,124.97266091095268,122.2567146183403,124.953125,83466700,0.0,0.0
2021-04-08 00:00:00-04:00,125.97891369955215,127.38573764361068,125.55882830617732,127.35643005371094,88844600,0.0,0.0
2021-04-09 00:00:00-04:00,126.80937040941369,129.97471025605384,126.48697192369632,129.93563842773438,106686700,0.0,0.0
2021-04-12 00:00:00-04:00,129.4666782429754,129.78907666965299,127.62022536816302,128.21617126464844,91420000,0.0,0.0
2021-04-13 00:00:00-04:00,129.38853205211115,131.55738356076128,128.89027311455447,131.33267211914062,91266500,0.0,0.0
2021-04-14 00:00:00-04:00,131.83091652103695,131.88953170552884,128.62649057291716,128.9879608154297,87222800,0.0,0.0
2021-04-15 00:00:00-04:00,130.7367366603593,131.88954179614893,130.56087618621004,131.40106201171875,89347100,0.0,0.0
2021-04-16 00:00:00-04:00,131.20566716980846,131.56713742369558,130.2091642804324,131.0688934326172,84922400,0.0,0.0
2021-04-19 00:00:00-04:00,130.43385740885776,132.34870458701315,130.2677760828126,131.73321533203125,94264200,0.0,0.0
2021-04-20 00:00:00-04:00,131.9090562479768,132.4073001522847,128.7730101601583,130.04306030273438,94812300,0.0,0.0
2021-04-21 00:00:00-04:00,129.31035433959545,130.668327388692,128.27477970021195,130.42408752441406,68847100,0.0,0.0
2021-04-22 00:00:00-04:00,129.97468618567086,131.05911183417535,128.38225232698375,128.90003967285156,84566500,0.0,0.0
2021-04-23 00:00:00-04:00,129.1149534004929,132.0067447760847,129.1149534004929,131.22518920898438,78657500,0.0,0.0
2021-04-26 00:00:00-04:00,131.72346346577018,131.94815999771666,130.48272061096776,131.61599731445312,66905100,0.0,0.0
2021-04-27 00:00:00-04:00,131.89931984498693,132.29011265780838,131.02006210377638,131.29360961914062,66015800,0.0,0.0
2021-04-28 00:00:00-04:00,131.215434597292,131.9090824360274,130.0137785264441,130.50225830078125,107760100,0.0,0.0
2021-04-29 00:00:00-04:00,133.32565508852434,133.91183671153877,129.39827399165063,130.404541015625,151101000,0.0,0.0
2021-04-30 00:00:00-04:00,128.74372586570195,130.4827126391567,128.05009294639484,128.4311065673828,109839500,0.0,0.0
2021-05-03 00:00:00-04:00,128.99769590040995,130.98093694004785,128.79254280103686,129.48617553710938,75135100,0.0,0.0
2021-05-04 00:00:00-04:00,128.1673226815826,128.4604135210105,123.78076904048892,124.9042739868164,137564700,0.0,0.0
2021-05-05 00:00:00-04:00,126.22316026424471,127.44435959905208,125.02150429281544,125.14851379394531,84000900,0.0,0.0
2021-05-06 00:00:00-04:00,124.94333632102912,126.76048139042916,124.20084509446781,126.75071716308594,78128300,0.0,0.0
2021-05-07 00:00:00-04:00,128.05227980902734,128.45350218038053,126.71156185852885,127.42596435546875,78973300,0.22,0.0
2021-05-10 00:00:00-04:00,126.64307929080063,126.77028959754912,124.0986641002731,124.13780975341797,88071200,0.0,0.0
